timestamp,host,label,score,verdict,request_count,iat_mean_ms,iat_cv,iat_bowley_skewness,iat_mad_ms,requests_per_hour,payload_size_mean,payload_size_std,http_post_ratio,avg_idle_time_ms,user_active_ratio,background_tab_ratio,extension_origin_ratio,url_path_entropy,request_burst_count
,ctu-20110812,1,1.0,BEACON,3.0,4505.884170532227,0.0,0.0,0.0,1198.432936939469,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.057,1.0353850301754386,0.0,0.0,84210526.31578948,55.5,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.069,0.5271458979710145,0.0,0.0,69565217.39130434,72.0,21.36117974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110818,1,1.0,BEACON,32.0,31028.152958039314,0.0,0.0,0.0,119.76636306013907,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,20.0,46.27452712309988,0.0,0.0,0.0,81891.13795003755,426.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,16.0,74.4739294052124,0.0,0.0,0.0,51561.667695907025,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,12.0,16.98027273,1.9886841163828586,0.0,0.0,231284.43166669345,323.6666667,539.9757948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,48.0,0.7554467846738532,0.0,0.0,0.0,4866783.2324789595,720.1041666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,19.5104,1.5216911790634737,0.0,0.0,221420.370674102,90.0,73.68045551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4459.085941314697,0.0,0.0,0.0,1211.0105234724153,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,118.0,9.804572814550156,0.0,0.0,0.0,370313.8626683568,851.5169491525423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.06866666667,0.5087369376452069,0.0,0.0,69902912.62135923,89.75,42.17463693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,161.0,93.19812059402466,0.0,0.0,0.0,38868.80955228462,823.0248447204968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.05333333333,1.6184121269136507,0.0,0.0,90000000.0,43.5,17.52712184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,6.0,276.662802696228,0.0,0.0,0.0,15614.675908359466,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.0793333333333,1.1969702590303348,0.0,0.0,60504201.680672266,50.5,8.7635609201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,25.0,2853.6387919999997,4.906016850923156,0.0,0.0,1314.1116566507753,859.24,985.497398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,29.0,33.537964290000005,2.751238950347156,0.0,0.0,111174.64962414661,221.3448276,420.5050726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,9.0,81.79337531328201,0.0,0.0,0.0,49515.01248710959,62.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,31.0,515.055433333333,3.5473275609549173,0.0,0.0,7222.523556202332,521.2580645161,810.2223702876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,4.0,15.350999931494394,0.0,0.0,0.0,312683.2142153966,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.05966666667,1.0505764467569512,0.0,0.0,80446927.37430167,49.25,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,16.88533333,1.7316917876918216,0.0,0.0,284270.37271004426,65.25,15.33623161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.055333333330000005,1.6381444385324184,0.0,0.0,86746987.95180723,56.75,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4458.200931549072,0.0,0.0,0.0,1211.2509245122078,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4505.184173583984,0.0,0.0,0.0,1198.6191445097277,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,62.0,1903.0818689999999,2.045889560203676,0.0,0.0,1922.6794460760516,491.6451613,851.3488578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,156.0,47.7048193548387,9.875858476678934,0.0,0.0,75950.93861484475,1035.3846153846,914.5131676152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-52717,0,0.0,SAFE,3.0,0.0025,0.8485281376,0.0,0.0,2160000000.0,40.33333333,21.21909517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,6.0,199.77060556411743,0.0,0.0,0.0,21624.803047480742,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,8.0,8.796,2.629012590950432,0.0,0.0,467745.0789319821,84.0,50.59644256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4487.117767333984,0.0,0.0,0.0,1203.4451244653656,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4513.415336608887,0.0,0.0,0.0,1196.4332101678992,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,4510.105609893799,0.0,0.0,0.0,1197.3112088892206,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,16.24766667,1.7293863617895109,0.0,0.0,295427.0356769177,75.5,30.67246322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,28.0,1082.111570570204,0.0,0.0,0.0,3450.0447411038253,243.35714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,10.0,15.498888161447313,0.0,0.0,0.0,258083.02881685374,152.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,18.0,246.6882941,3.8798561240689207,0.0,0.0,15451.74536763589,385.7777778,611.8450574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.058,1.6275533310344827,0.0,0.0,82758620.68965517,114.0,70.10848736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,80.0,808.2288228,8.09022181533613,0.0,0.0,4510.566212786242,368.1125,545.7031917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.053,1.6340101958490565,0.0,0.0,90566037.73584905,58.5,17.52712184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,6.0,730.8312,2.1638377110884157,0.0,0.0,5911.07768798048,37.83333333,18.86670032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,263.8266086578369,0.0,0.0,0.0,16374.390824250453,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4456.221103668213,0.0,0.0,0.0,1211.7890639571046,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,1022.677,1.6024013896860887,0.0,0.0,4693.564048081652,115.75,58.79455757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,14.0,14.345769698803242,0.0,0.0,0.0,270248.52331530873,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,12.0,358.98609594865275,0.0,0.0,0.0,10939.902050787116,115.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,16.0,1260.7664,2.23854679582197,0.0,0.0,3045.766448090622,263.5,305.0418004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,8.0,300.6317143,2.4938802805476334,0.0,0.0,13685.468028750887,77.125,144.1727359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-21486,0,0.0,SAFE,3.0,0.136,0.9150793639705883,0.0,0.0,39705882.35294117,16.33333333,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,85.0,9993.636358351936,0.0,0.0,0.0,364.51768027487964,187.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,4.0,249.02166922887167,0.0,0.0,0.0,19275.430989053406,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110818,1,1.0,BEACON,37.0,27526.58420138889,0.0,0.0,0.0,134.41551530441296,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,45.45466667,1.7319555453248692,0.0,0.0,105599.71840075092,89.25,41.62691437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.0676666666667,1.642478593914462,0.0,0.0,70935960.591133,105.5,52.5813655205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.401666670000001,1.72772278906338,0.0,0.0,461464.50889280566,98.25,59.70175877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.355,1.731549006272622,0.0,0.0,463544.18155480444,170.75,122.6898528812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,9.5176,1.3805357590148777,0.0,0.0,453895.94015297975,55.5,21.4698016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.08166666667,0.7246593649908303,0.0,0.0,58775510.20408163,48.0,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,6.0,404.0195941925049,0.0,0.0,0.0,10692.550713126135,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-38206,0,0.0,SAFE,3.0,0.1005,0.8372707160199004,0.0,0.0,53731343.283582084,156.3333333,114.4825314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,4.0,1687.2433330000001,1.7143028788011812,0.0,0.0,2844.8771467462707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,6.0,266.1207914352417,0.0,0.0,0.0,16233.229943069804,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,203.0,310.6140941,13.366234281897642,0.0,0.0,11647.320103531096,857.226601,963.7326983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,262.55180835723877,0.0,0.0,0.0,16453.89543126677,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,46.0,23.44386577606201,0.0,0.0,0.0,156970.6990797381,788.9347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,91.78,1.7315695946829377,0.0,0.0,52298.97581172369,86.75,33.41107601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,9.0,7949.286625,2.6040072495184434,0.0,0.0,509.4796792536085,36.11111111,18.86354509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,3.0,4516.435146331787,0.0,0.0,0.0,1195.6332428211301,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,7.0,118.58050028483073,0.0,0.0,0.0,35418.97689680501,60.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,4506.452560424805,0.0,0.0,0.0,1198.2817809782878,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.05133333333,0.9562005265555973,0.0,0.0,93506493.50649351,48.0,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,6.0,807.127,2.0830829584439625,0.0,0.0,5352.3175411056745,35.83333333,21.68497395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,19.0,296.68238890000003,3.9583640112721232,0.0,0.0,12808.309971587647,296.8421053,458.299029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4518.003940582275,0.0,0.0,0.0,1195.218081041349,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-60094,0,0.0,SAFE,6.0,1360.8486,2.224956851188295,0.0,0.0,3174.4897999674617,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4506.601810455322,0.0,0.0,0.0,1198.2420961780988,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,14.0,30.905537880384006,0.0,0.0,0.0,125444.28419036808,472.64285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4465.3120040893555,0.0,0.0,0.0,1209.321990278541,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.082,1.6581330207317073,0.0,0.0,58536585.36585365,121.5,70.10848736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.047666666669999996,1.6230406167396476,0.0,0.0,100699300.69930069,61.0,17.52712184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,14.0,6.740384615,1.9700337159469348,0.0,0.0,575178.3166904423,330.5714286,556.4549612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,34.0,29.416817607301656,0.0,0.0,0.0,126087.42925918208,686.6764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,21.0,7.6438500000000005,1.5191724327400458,0.0,0.0,494515.19849290606,412.0952381,691.1933466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.06566666667,1.6265451745367236,0.0,0.0,73096446.70050761,113.75,27.38612788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-88,0,0.0,SAFE,11.0,0.0615,1.8251222713268294,0.0,0.0,64390243.90243903,82.1818181818,108.3331002329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.046,1.6190909723913043,0.0,0.0,104347826.08695653,91.75,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,269.6769952774048,0.0,0.0,0.0,16019.163946691884,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,6.0,213.4782075881958,0.0,0.0,0.0,20236.2575965289,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,12.0,72.25817983800714,0.0,0.0,0.0,54350.5626086504,303.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110818,1,1.0,BEACON,24.0,40842.27984884511,0.0,0.0,0.0,91.97629889989251,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,71.93866667,1.731978576577641,0.0,0.0,66723.50520814027,105.5,55.31997831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,8.0,1312.568571,2.5918675947026006,0.0,0.0,3134.5301143450465,98.75,40.5394184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,522.0,211.2413109,6.7894263763537355,0.0,0.0,17074.8314939379,1137.827586,966.3368489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.06433333333,0.4263527788821944,0.0,0.0,74611398.96373057,61.5,15.33623161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,11.047333329999999,1.7317372417873806,0.0,0.0,434493.9955343673,61.75,22.45662486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,6.0,97.14940190315247,0.0,0.0,0.0,44467.59234098607,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.07333333333,1.7084319328049287,0.0,0.0,65454545.45454545,63.5,25.7429602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,24.0,25.5416956521739,1.6508848196261292,0.0,0.0,147074.0936814314,468.875,872.5612356735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.06433333333,1.6916840565643358,0.0,0.0,74611398.96373057,67.75,15.33623161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,15.0,7854.256766183035,0.0,0.0,0.0,491.0894782240902,427.53333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4511.939525604248,0.0,0.0,0.0,1196.8245516936138,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.06566666667,0.4528590238856417,0.0,0.0,73096446.70050761,68.5,17.52712184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,10.0,1134.8822911580403,0.0,0.0,0.0,3524.5946043605786,179.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4489.524841308594,0.0,0.0,0.0,1202.7998932791345,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,16.0,207.8295333,2.728470558519991,0.0,0.0,18476.68104918037,295.375,434.9451115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4456.029891967773,0.0,0.0,0.0,1211.8410627661592,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,62.0,1899.39501639344,2.051425432528463,0.0,0.0,1926.411495166675,367.8870967742,653.0929990727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,9.4992,1.3712417729914097,0.0,0.0,454775.13895907026,125.3333333,135.6501101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,112.0,177.7805946,5.998455924840291,0.0,0.0,20432.108693953465,691.8035714,810.3827278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,11.0,5429.2205810546875,0.0,0.0,0.0,729.3864636516067,99.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.06133333333,1.6473309310677897,0.0,0.0,78260869.56521739,48.0,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110818,1,1.0,BEACON,37.0,25028.80859375,0.0,0.0,0.0,147.82964942741762,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,16.27033333,1.7291771133001121,0.0,0.0,295015.46782487555,80.25,42.72235949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,52.0,1232.633843,2.6106384667875777,0.0,0.0,2977.8415185744616,754.6923077,1435.733471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,6.0,343.146,0.41926001935036394,0.0,0.0,12589.393436030145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,14.0,4404.555100661058,0.0,0.0,0.0,880.207646021095,104.92857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,8.0,7.641,1.7312329628087684,0.0,0.0,538448.5949856974,36.125,8.4327404271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,8.0,4.446142857,2.627127300151886,0.0,0.0,925360.66574559,89.125,45.3259798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.054,0.9861871818518518,0.0,0.0,88888888.8888889,41.75,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,4.0,1132005.0455729167,0.0,0.0,0.0,4.240263785724278,156.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.094,0.8475993313829787,0.0,0.0,51063829.78723403,126.0,96.94689268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4457.452774047852,0.0,0.0,0.0,1211.4542259291763,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110818,1,1.0,BEACON,23.0,39338.05985884233,0.0,0.0,0.0,95.67417348851232,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,42.0,2833.9826097561,1.5789223959195218,0.0,0.0,1301.2799956334827,182.7380952381,426.0823960162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4491.409778594971,0.0,0.0,0.0,1202.2951069250375,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.051,1.630165465882353,0.0,0.0,94117647.05882353,88.0,36.1496888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,621.1540102958679,0.0,0.0,0.0,8693.496154726383,95.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,30.0,3992.37569,1.2227066461272837,0.0,0.0,932.8124957489014,44.06666667,159.9869887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,45.0,2649.655568,1.6444970458137673,0.0,0.0,1389.5459568522822,200.3111111,395.4330935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,7.0,10.879,0.9785555025712198,0.0,0.0,386064.8956705579,187.5714285714,319.0586320949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.051,1.5962036854901962,0.0,0.0,94117647.05882353,51.75,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,28.0,63.56966495513916,0.0,0.0,0.0,58728.221014975155,468.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4507.901191711426,0.0,0.0,0.0,1197.896708545621,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,17.0,999.3602633476257,0.0,0.0,0.0,3827.448559128351,421.4117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4469.147682189941,0.0,0.0,0.0,1208.2840809937006,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,22.0,47.552761577424555,0.0,0.0,0.0,79310.4006228534,659.7727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,16.483,1.731840646548462,0.0,0.0,291209.1245525693,87.0,46.0086948304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,6.0,41287.87536621094,0.0,0.0,0.0,104.63120133169627,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-50750,0,0.0,SAFE,4.0,0.07333333333,0.8479070002203594,0.0,0.0,65454545.45454545,13.75,11.18033989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,31.0,3844.84856666667,1.2582529039893506,0.0,0.0,967.5283526771237,34.064516129,95.3658490304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,17.0,1946.106688,2.0362599673672155,0.0,0.0,1965.4626463021186,217.0,418.6514024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,261.4408016204834,0.0,0.0,0.0,16523.817144162,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,4.812399999999999,1.5521650322084615,0.0,0.0,897680.9907738343,58.33333333,20.49390153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.047333333330000005,1.6040114118030995,0.0,0.0,101408450.70422535,64.25,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,6.823,1.5856976857687233,0.0,0.0,633152.5721823245,59.0,7.807200584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,6.0,206.24940395355225,0.0,0.0,0.0,20945.515076362946,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,3.0,2442.025,1.4000872075429203,0.0,0.0,2211.2795733049416,0.666666667,0.577350269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-33712,0,0.0,SAFE,6.0,752.5878,2.228925884793774,0.0,0.0,5740.19403450335,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-56644,0,0.0,SAFE,13.0,8226.764417,3.4643024347587805,0.0,0.0,474.06243845988337,917.3076923,1849.206324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
